Time (sec),  Heater (%),  Temperature (C)
2.442279355525970459e+02,4.000000000000000000e+01,1.012199999999999989e+02
2.452247231006622314e+02,4.000000000000000000e+01,1.014399999999999977e+02
2.462226176261901855e+02,4.000000000000000000e+01,1.014899999999999949e+02
2.472263498306274414e+02,4.000000000000000000e+01,1.019000000000000057e+02
2.482264809608459473e+02,4.000000000000000000e+01,1.018299999999999983e+02
2.492204241752624512e+02,4.000000000000000000e+01,1.019300000000000068e+02
2.502122495174407959e+02,4.000000000000000000e+01,1.024200000000000017e+02
2.512152516841888428e+02,4.000000000000000000e+01,1.024200000000000017e+02
2.522210783958435059e+02,4.000000000000000000e+01,1.029099999999999966e+02
2.532260162830352783e+02,4.000000000000000000e+01,1.032999999999999972e+02
2.542176351547241211e+02,4.000000000000000000e+01,1.033900000000000006e+02
2.552150733470916748e+02,4.000000000000000000e+01,1.038599999999999994e+02
2.562151241302490234e+02,4.000000000000000000e+01,1.038799999999999955e+02
2.572110102176666260e+02,4.000000000000000000e+01,1.038100000000000023e+02
2.582019853591918945e+02,4.000000000000000000e+01,1.037600000000000051e+02
2.591965188980102539e+02,4.000000000000000000e+01,1.033900000000000006e+02
2.601949028968811035e+02,4.000000000000000000e+01,1.033900000000000006e+02
2.611897952556610107e+02,4.000000000000000000e+01,1.028599999999999994e+02
2.621896502971649170e+02,4.000000000000000000e+01,1.028599999999999994e+02
2.631903834342956543e+02,4.000000000000000000e+01,1.029099999999999966e+02
2.641900348663330078e+02,4.000000000000000000e+01,1.033700000000000045e+02
2.651855881214141846e+02,4.000000000000000000e+01,1.033199999999999932e+02
2.661815769672393799e+02,4.000000000000000000e+01,1.038799999999999955e+02
2.671752703189849854e+02,4.000000000000000000e+01,1.038599999999999994e+02
2.681710152626037598e+02,4.000000000000000000e+01,1.043700000000000045e+02
2.691696019172668457e+02,4.000000000000000000e+01,1.048100000000000023e+02
2.701680080890655518e+02,4.000000000000000000e+01,1.048599999999999994e+02
2.711638824939727783e+02,4.000000000000000000e+01,1.049300000000000068e+02
2.721598637104034424e+02,4.000000000000000000e+01,1.053499999999999943e+02
2.731538555622100830e+02,4.000000000000000000e+01,1.055199999999999960e+02
2.741496937274932861e+02,4.000000000000000000e+01,1.058100000000000023e+02
2.751502311229705811e+02,4.000000000000000000e+01,1.058299999999999983e+02
2.761452102661132812e+02,4.000000000000000000e+01,1.058299999999999983e+02
